barat laut
baris baru
baris kolom
baris tanggal
barisan belakang
barisan depan
barisan kehormatan
barisan pemadam kebakaran
barisan teras
barometer air raksa
barometer aneroid
barometer bahari
barometer baku
barter beli kembali
baru gunung
baru laut
baru-baru ini
barut gantung
barut kereta
barut panjang
basah kerongkongan
basah kuyup
basah lencun
basuh lantai
bata api
bata emas
bata garam
bata mentah
batai laut
batang air
batang bor
batang dayung
batang hari
batang hidung
batang kabu-kabu
batang kaki
batang kalam
batang kayu
batang layar
batang leher
batang muat
batang panah
batang rambut
batang tubuh
batas apkir
batas cair
batas elastik
batas lenting
batas pemandangan
batas penanggalan
batasan ulang
batik cap
batik Pekalongan
batik Sala
batik tulis
batik Yogya
batil belanja
batil bertudung
batil bertutup
batin khafi
batok kepala
batu air
